job_title,salary_usd,experience_level,country,remote_type,company_size,source,matched_occupation,automation_probability,match_score,bls_matched_title,bls_mean_salary_usd,bls_match_score,bls_total_employment,ai_risk_band
Data Analyst,112199.0,Senior,India,Hybrid,Enterprise,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,78991.0,Entry,USA,Remote,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,168902.0,Senior,India,Remote,Medium,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Scientist,110683.0,Senior,Germany,On-site,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,117819.0,Entry,India,On-site,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Engineer,129077.0,Senior,Germany,Remote,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
AI Engineer,127430.0,Mid,USA,Hybrid,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,111987.0,Senior,Germany,Hybrid,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,101834.0,Entry,India,Hybrid,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,66775.0,Entry,Singapore,On-site,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,103752.0,Mid,India,Remote,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
AI Engineer,159045.0,Senior,Germany,Remote,Startup,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,130950.0,Mid,Singapore,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,65629.0,Entry,India,Hybrid,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,78456.0,Mid,Singapore,Remote,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,54352.0,Entry,Singapore,Hybrid,Enterprise,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,160893.0,Senior,Singapore,On-site,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,98779.0,Mid,Australia,Remote,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Business Analyst,137309.0,Senior,UK,On-site,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,163166.0,Mid,Canada,Hybrid,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,126378.0,Entry,Germany,Hybrid,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Analyst,121646.0,Senior,Australia,Hybrid,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Machine Learning Engineer,160451.0,Mid,Australia,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,141946.0,Senior,Australia,Hybrid,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,81591.0,Entry,India,On-site,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,201691.0,Senior,Canada,Hybrid,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Scientist,101266.0,Mid,Australia,On-site,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,106900.0,Mid,Germany,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Business Analyst,87124.0,Entry,Australia,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,77803.0,Entry,UK,Hybrid,Enterprise,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,126756.0,Mid,Germany,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,92281.0,Entry,Germany,Hybrid,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,85641.0,Entry,USA,Hybrid,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,89150.0,Mid,Germany,On-site,Enterprise,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,114814.0,Entry,Canada,On-site,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Engineer,145623.0,Senior,UK,Remote,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,92224.0,Mid,India,On-site,Medium,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,111376.0,Senior,Singapore,Hybrid,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,83823.0,Entry,Canada,On-site,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,73398.0,Mid,UK,On-site,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,113447.0,Entry,USA,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,129173.0,Senior,USA,Hybrid,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,94534.0,Mid,India,On-site,Medium,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,86444.0,Mid,Germany,Hybrid,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,79940.0,Entry,India,On-site,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,110229.0,Senior,USA,Hybrid,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Machine Learning Engineer,114200.0,Mid,Australia,Remote,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Engineer,101713.0,Entry,UK,Hybrid,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,116207.0,Senior,India,On-site,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,148963.0,Senior,India,On-site,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,121119.0,Entry,Germany,On-site,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Analyst,77084.0,Mid,Australia,Hybrid,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,137589.0,Senior,Australia,On-site,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Business Analyst,89297.0,Mid,Germany,Hybrid,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,107805.0,Entry,Germany,Hybrid,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,95434.0,Senior,Singapore,Remote,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,87679.0,Mid,Germany,On-site,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,121511.0,Entry,India,Hybrid,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,132621.0,Entry,Canada,Remote,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,113768.0,Senior,Canada,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,137444.0,Mid,UK,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,114991.0,Entry,USA,Hybrid,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,138751.0,Senior,Germany,Remote,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,121932.0,Senior,USA,Hybrid,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,77582.0,Entry,Germany,On-site,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,166712.0,Senior,USA,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,112789.0,Mid,India,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,113370.0,Senior,Germany,Hybrid,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,84363.0,Mid,USA,On-site,Medium,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,96630.0,Mid,Singapore,Hybrid,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,136055.0,Senior,Australia,Hybrid,Medium,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Business Analyst,71363.0,Entry,Germany,Hybrid,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,74150.0,Entry,Australia,Remote,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,114612.0,Mid,Australia,On-site,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,60892.0,Entry,Germany,Hybrid,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,179151.0,Senior,Canada,Hybrid,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,131044.0,Entry,USA,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,136715.0,Senior,USA,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Machine Learning Engineer,144302.0,Mid,India,Hybrid,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,146463.0,Mid,Singapore,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,123720.0,Mid,Canada,On-site,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,67530.0,Entry,Germany,Hybrid,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,114848.0,Senior,Canada,On-site,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Machine Learning Engineer,114789.0,Mid,Singapore,On-site,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Scientist,129900.0,Senior,Singapore,On-site,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,96604.0,Entry,Germany,Hybrid,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Business Analyst,76382.0,Entry,Australia,Hybrid,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,50745.0,Entry,UK,Remote,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,141997.0,Senior,UK,Remote,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Machine Learning Engineer,123813.0,Entry,Germany,Remote,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,103505.0,Entry,Germany,Remote,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Analyst,90610.0,Mid,UK,Remote,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,125817.0,Senior,Singapore,Remote,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,102988.0,Senior,India,Hybrid,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,113574.0,Mid,UK,On-site,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,94121.0,Mid,Canada,Hybrid,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,67137.0,Entry,Australia,Hybrid,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,111358.0,Senior,Canada,On-site,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,89072.0,Mid,UK,On-site,Enterprise,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,114749.0,Senior,Germany,On-site,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,114264.0,Mid,Germany,On-site,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,62475.0,Entry,Australia,Remote,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,128134.0,Mid,UK,Hybrid,Medium,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,152424.0,Mid,UK,Hybrid,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,150121.0,Mid,UK,Remote,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Scientist,129676.0,Senior,Germany,Remote,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,131989.0,Mid,Canada,Hybrid,Startup,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,124851.0,Senior,USA,On-site,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,79660.0,Entry,UK,On-site,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Business Analyst,123493.0,Mid,Australia,On-site,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,105623.0,Mid,Germany,On-site,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,80017.0,Mid,Canada,On-site,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,79897.0,Entry,Singapore,Hybrid,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
AI Engineer,156260.0,Senior,Canada,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,139648.0,Mid,India,Remote,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,125414.0,Mid,USA,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Engineer,68213.0,Entry,Australia,On-site,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Business Analyst,125021.0,Senior,Canada,Remote,Medium,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,75599.0,Entry,USA,On-site,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,93528.0,Mid,USA,Hybrid,MNC,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Engineer,114174.0,Senior,USA,Remote,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,136356.0,Senior,Australia,On-site,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,92282.0,Mid,Australia,On-site,Startup,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Engineer,113254.0,Senior,Canada,Hybrid,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Engineer,85359.0,Entry,Canada,Hybrid,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Machine Learning Engineer,140878.0,Mid,Canada,On-site,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Engineer,61757.0,Entry,India,Remote,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Analyst,62768.0,Entry,India,Remote,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Machine Learning Engineer,153752.0,Senior,USA,Hybrid,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Business Analyst,71233.0,Entry,UK,On-site,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,144879.0,Mid,India,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,123774.0,Senior,Canada,On-site,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,72287.0,Entry,India,On-site,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,175237.0,Senior,Singapore,Remote,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,64902.0,Entry,Singapore,Hybrid,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,80260.0,Entry,USA,Hybrid,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,142533.0,Mid,Germany,Remote,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Machine Learning Engineer,154161.0,Mid,UK,On-site,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Business Analyst,60051.0,Entry,India,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,49002.0,Entry,India,Remote,Startup,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Analyst,114121.0,Mid,Germany,Remote,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,61355.0,Entry,Canada,Hybrid,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,117773.0,Entry,India,On-site,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Machine Learning Engineer,132203.0,Mid,Germany,Hybrid,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Business Analyst,69716.0,Entry,Australia,Hybrid,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,127564.0,Senior,Germany,Remote,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,78496.0,Entry,Germany,Remote,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,119752.0,Senior,Germany,Remote,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Business Analyst,92872.0,Mid,Germany,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Business Analyst,87560.0,Mid,Australia,Remote,Enterprise,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,142597.0,Senior,India,On-site,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,85875.0,Entry,India,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,136128.0,Senior,Australia,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,102261.0,Entry,USA,On-site,Startup,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Analyst,62260.0,Entry,Singapore,Hybrid,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Machine Learning Engineer,168966.0,Senior,USA,On-site,Medium,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,171867.0,Senior,Singapore,Remote,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,120727.0,Entry,Germany,Hybrid,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Data Scientist,109475.0,Mid,Germany,Remote,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
AI Engineer,130604.0,Mid,UK,Remote,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
AI Engineer,115171.0,Entry,Germany,Hybrid,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,113532.0,Mid,Germany,Hybrid,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Analyst,63726.0,Entry,Germany,Hybrid,Medium,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Data Scientist,111058.0,Senior,Germany,On-site,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Scientist,72011.0,Entry,Singapore,Remote,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,117710.0,Mid,India,On-site,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Scientist,77079.0,Entry,Germany,Hybrid,Enterprise,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Data Analyst,100290.0,Senior,India,Hybrid,Enterprise,dataset_B,management analysts,0.13,64.51612903225806,budget analysts,93920.0,74.07407407407408,47170.0,Low
Business Analyst,102707.0,Mid,UK,Remote,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,151485.0,Senior,USA,Remote,MNC,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Business Analyst,111419.0,Senior,India,Hybrid,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Machine Learning Engineer,110500.0,Entry,UK,On-site,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,116608.0,Mid,Singapore,On-site,Enterprise,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Machine Learning Engineer,188734.0,Senior,Singapore,On-site,MNC,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Data Scientist,137798.0,Senior,India,Remote,MNC,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,114350.0,Mid,Canada,Hybrid,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,56284.0,Entry,Australia,Hybrid,Enterprise,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Data Scientist,128828.0,Senior,Australia,Hybrid,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Machine Learning Engineer,166497.0,Senior,Germany,Hybrid,Startup,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
AI Engineer,142834.0,Mid,Canada,Remote,Medium,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,78918.0,Entry,Australia,On-site,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Scientist,75982.0,Mid,Singapore,On-site,Medium,dataset_B,medical scientists,0.005,75.0,data scientists,124590.0,96.55172413793103,233440.0,Low
Business Analyst,98636.0,Entry,USA,Hybrid,MNC,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
AI Engineer,172999.0,Senior,Canada,On-site,MNC,dataset_B,civil engineers,0.019,76.92307692307692,engineers,116760.0,80.0,1746750.0,Low
Business Analyst,133880.0,Senior,Canada,Hybrid,Startup,dataset_B,,,0.0,budget analysts,93920.0,70.96774193548387,47170.0,Unknown
Data Engineer,61527.0,Entry,Canada,On-site,Startup,dataset_B,aerospace engineers,0.017,68.75,engineers,116760.0,72.72727272727273,1746750.0,Low
Machine Learning Engineer,166626.0,Senior,USA,Hybrid,Medium,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
Machine Learning Engineer,111827.0,Entry,Singapore,On-site,Enterprise,dataset_B,mechanical engineers,0.011,62.22222222222222,,,0.0,,Low
